Number of scenarios;Runtime;Objective
5;2.4288785457611084;6534.831900000001
10;4.375055313110352;6556.9524
20;8.163713932037354;6341.999899999998
50;21.436148643493652;6078.0827
75;32.371371269226074;6141.305999999997
100;44.251219511032104;6146.009200000001
150;69.08500385284424;6150.339
200;93.9137532711029;6253.996799999998
250;120.58812880516052;6202.065699999997
300;145.04418349266052;6147.415699999999
400;196.32361364364624;6173.871199999996
500;245.44235944747925;6178.251699999996
750;372.8143756389618;6155.223999999998
1000;499.4586703777313;6174.822100000001
