Number of scenarios;Runtime;Objective
5;0.10201859474182129;1158.3931
10;0.14578604698181152;1058.4426
20;0.2784914970397949;1046.6815000000001
50;0.686678409576416;951.3874
75;1.0204999446868896;899.0469999999999
100;1.3576793670654297;884.4221000000001
150;2.06708025932312;882.6063000000003
200;2.7244434356689453;861.9430999999997
250;3.443700075149536;860.7212999999994
300;4.167118310928345;874.6169999999996
400;5.580528736114502;878.6936000000001
500;6.986883640289307;868.6934000000005
750;10.958586692810059;861.6087000000009
1000;14.835435628890991;855.9396999999997
