Number of scenarios;Runtime;Objective
5;0.1867198944091797;4697.9059
10;0.30783653259277344;5502.098
20;0.5734918117523193;5985.443899999999
50;1.4479107856750488;5611.879300000001
75;2.196167469024658;5683.223300000001
100;2.926318407058716;5699.9895
150;4.514864206314087;5662.412599999996
200;6.121062278747559;5855.771999999998
250;7.732988595962524;5772.6788
300;9.413896560668945;5789.811899999998
400;12.818368911743164;5816.855800000005
500;16.245245933532715;5770.762500000001
750;25.380239725112915;5749.371899999995
1000;34.71599626541138;5704.382599999998
