Number of scenarios;Runtime;Objective
5;2.389172077178955;4971.0513
10;4.262852430343628;4663.212799999999
20;8.05837106704712;4840.8994999999995
50;20.84923219680786;4819.106500000001
75;31.810157299041748;4834.931699999998
100;42.75526189804077;4839.829800000001
150;66.35251235961914;4743.696700000001
200;91.31636595726013;4735.435
250;117.29933476448059;4742.059700000002
300;141.8937702178955;4717.9309
400;192.268399477005;4719.774799999999
500;243.16783666610718;4713.363700000002
750;368.6579782962799;4740.679000000005
1000;490.5073356628418;4746.485900000002
