Number of scenarios;Runtime;Objective
5;0.4170858860015869;4259.733700000001
10;0.6828854084014893;4400.1385
20;1.2937297821044922;4890.2809
50;3.308018684387207;4978.086000000002
75;4.986985445022583;5010.1044
100;6.6334192752838135;5172.3447000000015
150;10.244433641433716;5273.424199999997
200;13.849759101867676;5234.571200000001
250;17.585143566131592;5231.263100000003
300;21.409820318222046;5259.5914999999995
400;29.455692052841187;5292.9681000000055
500;37.43751811981201;5300.6187
750;58.531580448150635;5333.668599999994
1000;78.4646623134613;5308.357599999992
