Number of scenarios;Runtime;Objective
5;0.036242008209228516;184537.6921
10;0.07613515853881836;160885.874
20;0.10956859588623047;158955.45
50;0.27759289741516113;180561.72020000004
75;0.43610596656799316;195236.0150999999
100;0.5825278759002686;194242.07359999997
150;0.8550047874450684;198274.8724
200;1.1636848449707031;201272.85970000006
250;1.4674270153045654;199699.9882
300;1.7607245445251465;199303.3582999999
400;2.3777482509613037;199020.68070000003
500;2.98431658744812;200024.6982999999
750;4.71080207824707;200974.69959999988
1000;6.420557975769043;201663.0513000002
