Number of scenarios;Runtime;Objective
5;1.0073158740997314;6594.9257
10;1.7753498554229736;6588.505300000001
20;3.286306381225586;6891.084099999999
50;8.556719541549683;7098.9196
75;12.8115234375;7277.026499999998
100;17.280794858932495;7306.959000000001
150;26.79850959777832;7219.942100000005
200;36.52640700340271;7310.141699999997
250;46.76545476913452;7338.570100000001
300;57.100626945495605;7452.318800000004
400;78.57893991470337;7265.400700000003
500;99.98174214363098;7270.969799999995
750;151.38816094398499;7218.845900000001
1000;204.17803525924683;7151.971500000004
