Number of scenarios;Runtime;Objective
5;1.491044044494629;10739.167800000003
10;2.4934561252593994;10464.7944
20;4.616160154342651;10000.1463
50;11.856610774993896;10094.495900000002
75;17.91091012954712;9879.502299999996
100;24.027817249298096;9665.8331
150;37.320537090301514;9501.129900000004
200;50.87532711029053;9428.552599999999
250;65.46723628044128;9465.747000000001
300;79.92487573623657;9364.215600000001
400;110.58695840835571;9393.282599999995
500;137.87646484375;9424.2575
750;210.41941595077515;9369.629799999999
1000;281.11430859565735;9359.253099999987
