Number of scenarios;Runtime;Objective
5;0.8860561847686768;6480.3097
10;1.5211670398712158;7203.023099999999
20;3.045494318008423;8083.5529
50;7.7352354526519775;8112.438700000001
75;12.013328552246094;8187.8834000000015
100;16.09617018699646;8407.679100000001
150;24.832462549209595;8490.2388
200;33.946124792099;8573.7514
250;43.48805832862854;8460.288000000004
300;53.42888426780701;8540.516499999996
400;73.46925258636475;8621.142400000008
500;93.14971232414246;8570.749999999996
750;142.61831188201904;8575.998699999996
1000;191.9890079498291;8542.460700000001
