Number of scenarios;Runtime;Objective
5;0.09625720977783203;1013.4405999999999
10;0.13068270683288574;751.7616999999999
20;0.2810680866241455;717.7013999999998
50;0.6633908748626709;729.8228999999999
75;0.990027666091919;704.8793999999998
100;1.31974196434021;691.1481999999999
150;2.006809711456299;703.9524
200;2.695071220397949;706.2335999999997
250;3.3743486404418945;711.2678999999993
300;4.117582321166992;715.5891999999999
400;5.588778495788574;726.5495000000002
500;7.05750584602356;718.3525999999994
750;10.931742191314697;720.8644999999995
1000;15.019225358963013;716.7270000000011
