Number of scenarios;Runtime;Objective
5;0.042607784271240234;119995.1341
10;0.09123921394348145;119163.7362
20;0.14548134803771973;122768.63200000001
50;0.3592228889465332;119610.00120000003
75;0.5548210144042969;122469.55080000001
100;0.7652180194854736;117943.80480000004
150;1.101616621017456;113310.8368
200;1.5046892166137695;114256.70409999994
250;1.8909344673156738;114119.4814999999
300;2.283071994781494;111971.8672
400;3.062668561935425;110061.34889999994
500;3.8527379035949707;111271.11549999994
750;5.980677366256714;109813.25360000007
1000;8.15366530418396;109300.92869999973
