Number of scenarios;Runtime;Objective
5;0.10303974151611328;1158.3931
10;0.1450634002685547;1058.4426
20;0.3082756996154785;1046.6815000000001
50;0.73642897605896;951.3874
75;1.1150760650634766;899.0469999999999
100;1.4841268062591553;884.4221000000001
150;2.2147328853607178;882.6063000000003
200;2.959141492843628;861.9430999999997
250;3.7585690021514893;860.7212999999994
300;4.5213258266448975;874.6169999999996
400;6.078453779220581;878.6936000000001
500;7.626510143280029;868.6934000000005
750;11.87167763710022;861.6087000000009
1000;16.209038734436035;855.9396999999997
