Number of scenarios;Runtime;Objective
5;0.6140825748443604;2302.6913999999997
10;1.0746886730194092;2227.6101
20;2.1130309104919434;2209.9257000000002
50;5.390823602676392;2161.6512999999995
75;8.217175245285034;2164.4617000000003
100;11.001201391220093;2150.1130000000007
150;16.710623741149902;2128.1267999999995
200;22.758639812469482;2082.7305
250;28.96809720993042;2106.5254999999997
300;35.34567928314209;2096.442899999999
400;48.56350874900818;2102.307500000001
500;62.02556347846985;2100.575400000002
750;95.11609292030334;2111.6189000000004
1000;127.39960145950317;2099.9662000000003
