Number of scenarios;Runtime;Objective
5;2.6058878898620605;5353.1912
10;4.472811698913574;5159.4753
20;8.97011923789978;5221.273
50;23.48026990890503;5095.860300000001
75;35.94260764122009;5069.5739
100;48.76795840263367;5101.108499999999
150;75.16844964027405;5121.515900000004
200;103.94610595703125;5122.9325
250;132.81393218040466;5108.003200000005
300;162.19007229804993;5150.909200000003
400;216.48017525672913;5142.292700000005
500;270.94647669792175;5134.0206000000035
750;416.5910084247589;5139.055899999999
1000;558.3748140335083;5144.881999999999
