Number of scenarios;Runtime;Objective
5;0.04738306999206543;114213.8974
10;0.09631156921386719;104015.29009999998
20;0.15193796157836914;98708.75399999999
50;0.3671102523803711;90894.18639999999
75;0.5711362361907959;90642.73920000001
100;0.7603588104248047;93549.42370000006
150;1.1651685237884521;91535.37050000002
200;1.5500187873840332;92579.5308
250;1.9421703815460205;93427.50370000003
300;2.392421245574951;93916.61410000005
400;3.180654525756836;94499.36969999997
500;4.04322624206543;95274.05349999995
750;6.18818473815918;94680.37589999996
1000;8.484544515609741;94040.334
