Number of scenarios;Runtime;Objective
5;1.3140838146209717;10653.94
10;2.2973413467407227;10593.931100000002
20;4.609723806381226;10502.342999999999
50;11.860033512115479;10127.801699999998
75;18.315058946609497;10287.881900000004
100;24.680200815200806;10169.183700000001
150;37.91640305519104;9919.416799999997
200;52.2172212600708;9912.220100000004
250;66.61374759674072;9798.204300000007
300;82.20410132408142;9863.041300000004
400;112.61947441101074;9815.683300000008
500;140.9124903678894;9779.687300000003
750;215.60097193717957;9746.064100000001
1000;289.97359681129456;9718.052800000012
