Number of scenarios;Runtime;Objective
5;1.467320203781128;10739.167800000003
10;2.4686696529388428;10464.7944
20;4.8834333419799805;10000.1463
50;12.397870063781738;10094.495900000002
75;19.058326959609985;9879.502299999996
100;25.58513379096985;9665.8331
150;39.5970458984375;9501.129900000004
200;54.665576457977295;9428.552599999999
250;69.94400691986084;9465.747000000001
300;85.27175068855286;9364.215600000001
400;116.3943030834198;9393.282599999995
500;147.3307809829712;9424.2575
750;225.25587916374207;9369.629799999999
1000;304.2306160926819;9359.253099999987
