Number of scenarios;Runtime;Objective
5;0.9953842163085938;6594.9257
10;1.7671394348144531;6588.505300000001
20;3.514993190765381;6891.084099999999
50;8.95005464553833;7098.9196
75;13.676457405090332;7277.026499999998
100;18.433410167694092;7306.959000000001
150;28.361475229263306;7219.942100000005
200;38.95853328704834;7310.141699999997
250;49.81105327606201;7338.570100000001
300;61.20823788642883;7452.318800000004
400;83.8819830417633;7265.400700000003
500;106.40546345710754;7270.969799999995
750;162.25418066978455;7218.845900000001
1000;218.3911211490631;7151.971500000004
