Number of scenarios;Runtime;Objective
5;0.09039735794067383;715.0391999999999
10;0.12282896041870117;674.2807
20;0.2595224380493164;700.5079999999999
50;0.6125044822692871;660.0161000000002
75;0.9191896915435791;690.1888999999995
100;1.2672526836395264;708.5791999999998
150;1.8747828006744385;700.7694999999999
200;2.5064172744750977;713.9646
250;3.1712841987609863;720.6580000000004
300;3.8123342990875244;720.5115000000002
400;5.1192405223846436;711.8920000000003
500;6.483123540878296;705.7848000000001
750;10.074781656265259;716.6560999999999
1000;13.73603081703186;713.5565999999994
