Number of scenarios;Runtime;Objective
5;0.5700323581695557;1889.2884
10;0.9983563423156738;2049.7302
20;2.02060866355896;1925.8469000000002
50;5.059964418411255;2051.1597
75;7.743615388870239;2069.7067
100;10.327643632888794;2014.2781
150;15.711425304412842;2037.9232000000004
200;21.36507511138916;2015.609099999999
250;27.194209814071655;2008.0796000000005
300;33.111284494400024;2003.597099999999
400;45.483471632003784;1995.6155999999992
500;58.478784799575806;1994.3083000000006
750;88.84851384162903;2000.6786999999988
1000;120.06832647323608;1993.8453999999988
