Number of scenarios;Runtime;Objective
5;0.5516798496246338;4254.8215
10;1.0686147212982178;4395.8379
20;2.1672561168670654;4883.533799999999
50;5.453738451004028;4970.8898
75;8.340601921081543;5002.8029000000015
100;11.192926168441772;5165.148499999999
150;17.052395820617676;5266.633899999999
200;23.097399711608887;5227.272300000003
250;29.658662796020508;5223.762699999998
300;35.88795876502991;5252.1102
400;49.30831956863403;5285.657599999998
500;62.97791647911072;5293.1736
750;97.18691492080688;5326.270199999996
1000;130.98833179473877;5300.964399999996
