Number of scenarios;Runtime;Objective
5;2.14113450050354;10560.0483
10;4.178712844848633;11423.872099999999
20;8.392081260681152;11135.153100000001
50;21.473824977874756;11416.5213
75;32.67357158660889;11196.3246
100;44.06720328330994;10925.251800000004
150;67.53767991065979;10925.896099999993
200;92.467031955719;10896.255899999998
250;118.71152973175049;10887.825399999996
300;144.39012002944946;10968.781499999994
400;196.83108115196228;10849.896799999995
500;248.68518829345703;10856.87280000001
750;378.77268624305725;10868.118999999995
1000;510.7579529285431;10830.362000000001
