Number of scenarios;Runtime;Objective
5;0.14067864418029785;1131.8303
10;0.23694944381713867;1051.0720999999999
20;0.4913809299468994;1036.1045000000001
50;1.1720478534698486;951.3874
75;1.7658679485321045;899.0469999999999
100;2.331620931625366;884.4221000000001
150;3.48789644241333;882.6063000000003
200;4.693548917770386;861.9430999999997
250;5.917432069778442;860.7212999999994
300;7.196861982345581;874.6169999999996
400;9.83726191520691;878.6936000000001
500;12.308577537536621;868.6934000000005
750;19.223325490951538;861.6087000000009
1000;26.397026300430298;855.9396999999997
