Number of scenarios;Runtime;Objective
5;3.3979427814483643;4925.3697
10;6.4270055294036865;4612.0446
20;12.879201650619507;4818.652
50;32.81627440452576;4806.1012999999975
75;50.40411877632141;4822.443200000001
100;67.74002480506897;4830.9759
150;104.73231792449951;4737.038500000003
200;143.67880725860596;4729.650099999999
250;183.71075654029846;4736.178200000002
300;222.9831612110138;4711.3976
400;300.73958802223206;4713.658199999998
500;376.220449924469;4707.246
750;575.576634645462;4733.436100000009
1000;769.4618427753448;4739.4326999999985
