Number of scenarios;Runtime;Objective
5;0.7839570045471191;1847.0452999999998
10;1.4665560722351074;2010.3881000000001
20;2.9108617305755615;1925.8469000000002
50;7.50990891456604;2051.1597
75;11.39835238456726;2069.7067
100;15.318428993225098;2014.2781
150;23.10069727897644;2007.028100000001
200;31.700231313705444;1984.5583000000004
250;40.242910385131836;1979.1210999999998
300;49.149972438812256;1975.8431000000005
400;67.47993397712708;1968.8952000000008
500;86.15280413627625;1967.8951000000009
750;132.9501085281372;1973.3902000000007
1000;178.9009780883789;1967.2233999999999
