Number of scenarios;Runtime;Objective
5;0.6703965663909912;11176.666799999999
10;1.2878522872924805;9669.1439
20;2.5537853240966797;9343.932999999997
50;6.4216227531433105;9457.900500000002
75;9.830537796020508;10036.168999999996
100;13.060039758682251;9739.900600000004
150;19.79969024658203;9724.642700000004
200;26.915222883224487;9858.9875
250;34.12669324874878;9927.364299999996
300;41.64309549331665;9919.606900000004
400;57.240224838256836;9991.368600000007
500;73.21093702316284;9939.054099999996
750;113.62005662918091;9907.82349999999
1000;154.72256660461426;9906.18319999999
