Number of scenarios;Runtime;Objective
5;1.3652257919311523;6581.4614
10;2.634535551071167;6583.539500000001
20;5.38239598274231;6883.7187
50;13.693892240524292;7098.911100000003
75;21.13394260406494;7276.912299999997
100;28.631301879882812;7306.8360999999995
150;43.775532960891724;7219.858800000004
200;59.73370099067688;7310.092699999996
250;76.82559013366699;7338.4765000000025
300;93.77941584587097;7452.1982
400;128.20284724235535;7265.4025
500;162.95724487304688;7270.831900000001
750;246.94735860824585;7218.7168000000065
1000;328.4146087169647;7151.822700000002
