Number of scenarios;Runtime;Objective
5;3.2036001682281494;4922.828299999999
10;6.101146697998047;4932.8784
20;12.21252965927124;4853.572499999999
50;31.50267004966736;4857.148700000001
75;48.11567258834839;4784.0837
100;65.2958836555481;4749.606799999999
150;100.46508359909058;4704.8693
200;138.77391529083252;4742.358200000004
250;177.43744111061096;4772.336300000004
300;215.44318318367004;4769.445599999999
400;293.3803479671478;4777.813500000001
500;366.08817625045776;4771.132300000001
750;557.9430265426636;4732.495999999999
1000;746.3712804317474;4724.810299999997
