Number of scenarios;Runtime;Objective
5;0.5989196300506592;6126.7988
10;1.1801297664642334;6124.5099
20;2.3736133575439453;6246.0745
50;5.986972808837891;6451.923900000002
75;9.052547454833984;6396.3027
100;12.147133827209473;6398.7366999999995
150;18.51387643814087;6384.402000000001
200;25.307430505752563;6399.692299999996
250;32.09464955329895;6322.829000000001
300;39.17198157310486;6386.747799999999
400;53.785181522369385;6378.619300000001
500;68.20139145851135;6349.575799999999
750;106.25720167160034;6299.738099999999
1000;144.23706316947937;6269.474199999987
