Number of scenarios;Runtime;Objective
5;0.03946542739868164;124493.32200000001
10;0.09822297096252441;125862.914
20;0.14174771308898926;106544.1069
50;0.3455061912536621;116034.6506
75;0.5411577224731445;113657.30500000002
100;0.7151553630828857;112639.04449999996
150;1.0926127433776855;115469.53779999998
200;1.4624226093292236;116867.62360000002
250;1.8868908882141113;119258.48040000001
300;2.2650527954101562;119444.85460000005
400;3.0899405479431152;120553.5515
500;3.944101333618164;120833.8301999999
750;6.243430137634277;120489.94290000004
1000;8.656935214996338;120457.34460000004
