Number of scenarios;Runtime;Objective
5;0.8634912967681885;1858.9175
10;1.7013678550720215;2112.9292
20;3.377272844314575;1988.7247999999995
50;8.556138515472412;2094.9162
75;12.995500802993774;2090.0002000000004
100;17.47309637069702;2110.925300000001
150;26.609965562820435;2118.6300999999994
200;36.34720158576965;2125.0088000000005
250;46.23956561088562;2142.6672999999996
300;56.335999488830566;2146.9420999999998
400;77.49857091903687;2136.8391
500;98.81910681724548;2131.8797999999983
750;153.0831582546234;2141.0049000000004
1000;204.7540729045868;2139.524400000003
