Number of scenarios;Runtime;Objective
5;0.047963857650756836;184537.6921
10;0.10670351982116699;160885.874
20;0.16759681701660156;158955.45
50;0.43148231506347656;180561.72020000004
75;0.6945977210998535;195236.0150999999
100;0.9170050621032715;194242.07359999997
150;1.4066226482391357;198274.8724
200;1.8949265480041504;201272.85970000006
250;2.369464635848999;199699.9882
300;2.8523945808410645;199303.3582999999
400;3.9029934406280518;199020.68070000003
500;4.993479490280151;200024.6982999999
750;7.930036544799805;200974.69959999988
1000;11.000972747802734;201663.0513000002
