Number of scenarios;Runtime;Objective
5;0.6988720893859863;7820.5603
10;1.3227334022521973;7592.7322
20;2.549283027648926;6386.411899999999
50;6.592558145523071;6720.250300000003
75;10.11698031425476;6760.193999999999
100;13.639207601547241;6779.657499999999
150;20.8714280128479;6853.7829
200;28.509276866912842;6912.196900000001
250;36.20062756538391;6920.4446
300;43.837637186050415;6835.965399999995
400;60.72777509689331;6795.550700000006
500;77.63907647132874;6818.866599999999
750;120.94326829910278;6818.886699999998
1000;164.18163418769836;6777.065599999989
