Number of scenarios;Runtime;Objective
5;2.091202735900879;10722.555000000002
10;4.011777400970459;10455.383600000001
20;8.017431497573853;9999.583700000001
50;20.06279945373535;10087.0588
75;30.29109001159668;9874.132700000002
100;40.67340707778931;9663.5841
150;62.6814341545105;9497.400099999999
200;85.36020636558533;9426.040300000002
250;109.63545274734497;9461.099200000008
300;133.582848072052;9360.025400000004
400;183.36526226997375;9388.776399999997
500;230.5248990058899;9419.777100000005
750;352.3695476055145;9365.241600000005
1000;474.2667188644409;9354.586999999996
