Number of scenarios;Runtime;Objective
5;2.3891730308532715;6534.831900000001
10;4.9004225730896;6556.9524
20;9.836540222167969;6341.999899999998
50;25.039883613586426;6078.0827
75;38.411659240722656;6141.305999999997
100;51.77218747138977;6146.009200000001
150;80.57353734970093;6150.339
200;110.96285486221313;6253.996799999998
250;140.01187872886658;6202.065699999997
300;169.41997861862183;6147.415699999999
400;229.26198530197144;6173.871199999996
500;288.1501588821411;6178.251699999996
750;438.4133071899414;6155.223999999998
1000;588.9589040279388;6174.822100000001
