Number of scenarios;Runtime;Objective
5;2.3998870849609375;4971.0513
10;4.819469928741455;4663.212799999999
20;9.611977100372314;4840.8994999999995
50;24.72834300994873;4819.106500000001
75;37.38896131515503;4834.931699999998
100;51.02193570137024;4839.829800000001
150;78.56177592277527;4743.696700000001
200;107.98940253257751;4735.435
250;137.9341857433319;4742.059700000002
300;167.812828540802;4717.9309
400;228.3914623260498;4719.774799999999
500;286.2603783607483;4713.363700000002
750;432.88925552368164;4740.679000000005
1000;584.8665337562561;4746.485900000002
