Number of scenarios;Runtime;Objective
5;0.10153865814208984;1158.3931
10;0.16704058647155762;1058.4426
20;0.3513779640197754;1046.6815000000001
50;0.8317708969116211;951.3874
75;1.2692735195159912;899.0469999999999
100;1.6743073463439941;884.4221000000001
150;2.52563214302063;882.6063000000003
200;3.3832669258117676;861.9430999999997
250;4.2634055614471436;860.7212999999994
300;5.132524013519287;874.6169999999996
400;6.917407989501953;878.6936000000001
500;8.745210647583008;868.6934000000005
750;13.614577054977417;861.6087000000009
1000;18.660443782806396;855.9396999999997
