Number of scenarios;Runtime;Objective
5;0.03186321258544922;122418.90369999998
10;0.07885098457336426;134264.2531
20;0.12066507339477539;130037.16
50;0.29615354537963867;120029.59470000003
75;0.46876978874206543;119379.516
100;0.6154501438140869;117592.14060000004
150;0.9148342609405518;118461.83619999999
200;1.2515819072723389;116751.49520000003
250;1.5953717231750488;115988.32269999996
300;1.8695712089538574;117159.74999999999
400;2.566873788833618;117940.32660000004
500;3.230919122695923;117600.44340000006
750;4.997148275375366;116663.70439999994
1000;6.8861610889434814;116397.70260000008
