Number of scenarios;Runtime;Objective
5;0.09677004814147949;1013.4405999999999
10;0.14965057373046875;751.7616999999999
20;0.31751227378845215;717.7013999999998
50;0.7717196941375732;729.8228999999999
75;1.1665050983428955;704.8793999999998
100;1.5246422290802002;691.1481999999999
150;2.344576358795166;703.9524
200;3.1342921257019043;706.2335999999997
250;3.9352288246154785;711.2678999999993
300;4.749660015106201;715.5891999999999
400;6.427312135696411;726.5495000000002
500;8.112630128860474;718.3525999999994
750;12.576791524887085;720.8644999999995
1000;17.413821697235107;716.7270000000011
