Number of scenarios;Runtime;Objective
5;2.3284566402435303;5560.0022
10;4.493996620178223;5079.5876
20;9.147451400756836;4664.84
50;23.246484756469727;4638.3251
75;35.085033655166626;4513.401900000002
100;48.23071551322937;4483.826999999999
150;74.34662675857544;4432.083799999999
200;102.25541400909424;4458.880099999999
250;130.42725467681885;4446.9902
300;160.16404962539673;4445.256499999998
400;214.16925024986267;4428.558499999999
500;269.9065022468567;4424.893099999997
750;411.1020028591156;4440.6644000000015
1000;551.5933675765991;4474.701800000002
