Number of scenarios;Runtime;Objective
5;0.027717113494873047;131884.102
10;0.05502939224243164;125862.914
20;0.10314106941223145;113262.8429
50;0.25596022605895996;116034.6506
75;0.4060695171356201;113657.30500000002
100;0.5288562774658203;112639.04449999996
150;0.7994101047515869;115469.53779999998
200;1.08479905128479;116867.62360000002
250;1.3790020942687988;119258.48040000001
300;1.672825813293457;119444.85460000005
400;2.24155330657959;120553.5515
500;2.8651199340820312;120833.8301999999
750;4.495645523071289;120489.94290000004
1000;6.21791410446167;120457.34460000004
