Number of scenarios;Runtime;Objective
5;0.5703823566436768;1889.2884
10;1.1318409442901611;2049.7302
20;2.218388557434082;1925.8469000000002
50;5.657178640365601;2051.1597
75;8.65053415298462;2069.7067
100;11.652616739273071;2014.2781
150;17.767825603485107;2037.9232000000004
200;24.106895446777344;2015.609099999999
250;30.597233772277832;2008.0796000000005
300;37.410948753356934;2003.597099999999
400;51.445090532302856;1995.6155999999992
500;65.43212795257568;1994.3083000000006
750;100.99129557609558;2000.6786999999988
1000;134.87986969947815;1993.8453999999988
