Number of scenarios;Runtime;Objective
5;0.45772361755371094;11172.4555
10;0.8626799583435059;9678.4275
20;1.7609195709228516;9343.7829
50;4.487038612365723;9460.532
75;6.7833006381988525;10038.350299999998
100;9.040953397750854;9742.881799999997
150;13.903671026229858;9724.642700000004
200;18.810165405273438;9858.9875
250;23.84714412689209;9927.364299999996
300;29.220603704452515;9919.606900000004
400;40.19337272644043;9991.368600000007
500;51.439194679260254;9939.054099999996
750;79.68721055984497;9907.82349999999
1000;108.94027805328369;9906.18319999999
