Number of scenarios;Runtime;Objective
5;1.479051113128662;10739.167800000003
10;2.816967010498047;10464.7944
20;5.6407575607299805;10000.1463
50;14.329915761947632;10094.495900000002
75;21.70458745956421;9879.502299999996
100;29.551156282424927;9665.8331
150;45.52373695373535;9501.129900000004
200;62.34984374046326;9428.552599999999
250;80.19637632369995;9465.747000000001
300;97.76321387290955;9364.215600000001
400;134.37886762619019;9393.282599999995
500;167.87699151039124;9424.2575
750;256.87075567245483;9369.629799999999
1000;344.84372544288635;9359.253099999987
