Number of scenarios;Runtime;Objective
5;1.3223748207092285;10653.94
10;2.713083505630493;10593.931100000002
20;5.42503809928894;10502.342999999999
50;13.864879608154297;10127.801699999998
75;20.93556833267212;10287.881900000004
100;28.578261137008667;10169.183700000001
150;43.79770112037659;9919.416799999997
200;59.78785157203674;9912.220100000004
250;76.67457294464111;9798.204300000007
300;94.08258152008057;9863.041300000004
400;128.95040822029114;9815.683300000008
500;161.71681475639343;9779.687300000003
750;246.12540197372437;9746.064100000001
1000;320.7390501499176;9718.052800000012
