Number of scenarios;Runtime;Objective
5;0.4083266258239746;4259.733700000001
10;0.7755095958709717;4400.1385
20;1.5922818183898926;4890.2809
50;3.9597725868225098;4978.086000000002
75;5.914103746414185;5010.1044
100;7.925527095794678;5172.3447000000015
150;12.217521905899048;5273.424199999997
200;16.565349340438843;5234.571200000001
250;21.086260318756104;5231.263100000003
300;25.622079133987427;5259.5914999999995
400;35.42376780509949;5292.9681000000055
500;45.14044713973999;5300.6187
750;70.2460241317749;5333.668599999994
1000;95.15535593032837;5308.357599999992
