Number of scenarios;Runtime;Objective
5;1.1950640678405762;2239.446
10;2.5048043727874756;2201.6636
20;5.0642149448394775;2207.105
50;12.967830657958984;2156.738599999999
75;19.64765429496765;2159.5090999999998
100;26.360203504562378;2144.6721
150;40.4219114780426;2121.7975999999994
200;54.77944350242615;2075.9264999999996
250;69.73592185974121;2098.7054999999996
300;85.19934916496277;2089.8774
400;116.698899269104;2095.4827000000005
500;150.16444087028503;2094.3585999999996
750;233.17846822738647;2111.6189000000004
1000;313.5218484401703;2095.2712999999953
