Number of scenarios;Runtime;Objective
5;0.07461094856262207;119995.1341
10;0.16828083992004395;119163.7362
20;0.28406858444213867;122768.63200000001
50;0.7319715023040771;119610.00120000003
75;1.1048660278320312;122469.55080000001
100;1.4695115089416504;117943.80480000004
150;2.236330509185791;113310.8368
200;3.0121665000915527;114256.70409999994
250;3.7266056537628174;114119.4814999999
300;4.506758689880371;111971.8672
400;6.156240224838257;110061.34889999994
500;7.714151620864868;111271.11549999994
750;11.956437110900879;109813.25360000007
1000;16.310620307922363;109300.92869999973
