Number of scenarios;Runtime;Objective
5;0.15859746932983398;988.8043
10;0.2989954948425293;751.7616999999999
20;0.5765395164489746;705.0832000000001
50;1.508265733718872;719.7041000000003
75;2.266273260116577;695.9093000000001
100;3.056520462036133;684.0148000000002
150;4.6061108112335205;697.8295000000003
200;6.232189178466797;701.1380999999999
250;7.857748031616211;706.1920999999995
300;9.51226806640625;710.6682000000006
400;12.892049551010132;721.9607000000005
500;16.256225109100342;714.0466999999998
750;25.22104549407959;697.7208999999996
1000;34.396604776382446;693.6662999999995
