Number of scenarios;Runtime;Objective
5;0.8478896617889404;11165.9731
10;1.7495777606964111;9667.061599999999
20;3.5252420902252197;9343.5383
50;9.040665864944458;9458.222999999996
75;13.750560522079468;10035.741799999996
100;18.4418363571167;9740.547100000002
150;28.10523819923401;9722.370100000002
200;38.28654909133911;9856.534799999996
250;48.78382754325867;9925.142800000007
300;59.07123589515686;9917.702699999994
400;81.76868081092834;9989.71490000001
500;104.55075645446777;9937.102100000006
750;165.08404207229614;9906.182700000007
1000;225.23972821235657;9904.50799999999
