Number of scenarios;Runtime;Objective
5;0.1531076431274414;664.0861
10;0.2925999164581299;636.8181000000001
20;0.5609276294708252;675.0156
50;1.4561126232147217;655.0798000000001
75;2.1865711212158203;690.1888999999995
100;2.9316370487213135;708.5791999999998
150;4.369947671890259;700.7694999999999
200;5.987986087799072;713.9646
250;7.455177545547485;720.6580000000004
300;9.016591548919678;720.5115000000002
400;12.244511604309082;711.8920000000003
500;15.49071979522705;705.7848000000001
750;23.95018982887268;716.6560999999999
1000;32.64669609069824;713.5565999999994
