Number of scenarios;Runtime;Objective
5;2.7116305828094482;10650.16
10;5.653339147567749;10588.445899999999
20;11.544552326202393;10501.033399999997
50;29.543351888656616;10126.386
75;45.07127118110657;10285.7247
100;61.502262592315674;10167.8086
150;94.9088819026947;9918.405999999999
200;129.64834642410278;9911.178900000003
250;166.0648181438446;9798.204300000007
300;203.13637924194336;9863.041300000004
400;281.1575334072113;9815.683300000008
500;356.0393612384796;9779.687300000003
750;543.5426158905029;9746.064100000001
1000;730.7678201198578;9718.052800000012
