Number of scenarios;Runtime;Objective
5;0.805962324142456;6123.7762999999995
10;1.6453895568847656;6138.900600000001
20;3.411576271057129;6251.815100000001
50;8.69508409500122;6456.001900000001
75;13.115686416625977;6396.047700000002
100;17.63343048095703;6402.990000000001
150;27.076656103134155;6383.895000000003
200;36.66861152648926;6399.692299999996
250;46.83483672142029;6322.829000000001
300;56.35630202293396;6386.747799999999
400;78.45661354064941;6378.619300000001
500;99.60167241096497;6349.575799999999
750;156.25082921981812;6299.799099999995
1000;212.4214985370636;6267.780999999996
