Number of scenarios;Runtime;Objective
5;3.487654447555542;9004.949700000001
10;7.302629709243774;10046.0586
20;15.05300784111023;10660.708000000002
50;38.6004056930542;10448.685299999996
75;58.84277391433716;10645.607199999999
100;80.23558497428894;10582.625800000003
150;124.0295615196228;10649.688399999995
200;171.3955180644989;10589.389100000004
250;218.86665630340576;10617.994099999994
300;264.68636298179626;10623.664
400;363.70982694625854;10709.475900000009
500;461.7411599159241;10637.671
750;701.0626878738403;10533.713099999988
1000;948.1617810726166;10441.554700000012
