Number of scenarios;Runtime;Objective
5;0.16485834121704102;1125.0739999999998
10;0.3233330249786377;1054.7006000000001
20;0.6382310390472412;1046.6815000000001
50;1.6123955249786377;951.3874
75;2.4076802730560303;897.2926999999995
100;3.223057985305786;884.4221000000001
150;4.835980415344238;879.8341000000001
200;6.534260988235474;861.9430999999997
250;8.26094937324524;860.7212999999994
300;9.94742727279663;874.6169999999996
400;13.48359203338623;878.6936000000001
500;17.039331436157227;868.6934000000005
750;26.27892017364502;861.6087000000009
1000;36.05532884597778;855.9396999999997
