Number of scenarios;Runtime;Objective
5;0.043486595153808594;181643.2809
10;0.10388970375061035;157813.986
20;0.1610715389251709;143791.78160000002
50;0.4085521697998047;150957.78050000005
75;0.6403679847717285;147571.6555
100;0.8604190349578857;149448.0254
150;1.2768008708953857;150176.52700000003
200;1.7644023895263672;149338.33089999994
250;2.191333532333374;146280.68699999998
300;2.6747212409973145;147073.55870000008
400;3.6161117553710938;145453.5315000001
500;4.5034143924713135;146541.51920000016
750;7.120588779449463;148414.60780000009
1000;9.878931522369385;149493.83650000018
