Number of scenarios;Runtime;Objective
5;0.9102175235748291;7810.839
10;1.8853163719177246;7599.110000000001
20;3.7888433933258057;6387.5188
50;9.634488582611084;6720.250300000003
75;14.723312377929688;6760.193999999999
100;19.807143688201904;6779.657499999999
150;30.515644788742065;6853.7829
200;41.49185252189636;6912.196900000001
250;52.69916248321533;6920.4446
300;64.25526165962219;6835.965399999995
400;88.6309826374054;6795.550700000006
500;113.13617086410522;6818.866599999999
750;178.3601233959198;6818.886699999998
1000;243.55376982688904;6777.065599999989
