Number of scenarios;Runtime;Objective
5;2.039944887161255;6579.64
10;4.171971559524536;6585.6824
20;8.535961627960205;6889.251899999999
50;21.934168100357056;7098.9196
75;33.638444662094116;7276.912299999997
100;45.13584899902344;7306.8360999999995
150;69.70312833786011;7219.858800000004
200;95.2793436050415;7310.092699999996
250;122.50388956069946;7338.4765000000025
300;148.9494800567627;7452.1982
400;205.4306242465973;7265.2921000000015
500;262.457750082016;7270.831900000001
750;403.19849467277527;7218.7168000000065
1000;543.054048538208;7151.822700000002
